cns5_id,gj_id,component_id,n_components,primary_flag,gj_system_primary,gaia_dr3_id,hip_id,ra,dec,epoch,coordinates_bibcode,parallax,parallax_error,parallax_bibcode,pmra,pmra_error,pmdec,pmdec_error,pm_bibcode,rv,rv_error,rv_bibcode,g_mag,g_mag_error,bp_mag,bp_mag_error,rp_mag,rp_mag_error,g_mag_resulting,g_mag_resulting_error,g_rp_resulting,g_rp_resulting_error,g_rp_resulting_flag,cns6_system_id,reference_object_cns5_id,multiplicity_bibcode,remarks
3631,12115,--,1,1,,6326945362011635584,,220.29031669221646,-8.988832641828676,2016.0,2020yCat.1350....0G,41.30707215200948,0.11434559,2020yCat.1350....0G,-257.71940908224053,0.032918788492679596,44.17489190086094,0.030067168176174164,2020yCat.1350....0G,-4.0733,1.00182,2023A&A...674A...1G,12.173068,0.0010588132210763211,13.63788,0.003980125422130373,10.988781,0.002038812310990587,12.173068,0.0010588132210763211,1.1829836691897848,0.004657054220785417,0,4638,,,
3632,12116,--,1,1,,6311012064136913920,,220.44099075609034,-14.45563075942006,2016.0,2020yCat.1350....0G,56.56629773349403,0.041827127,2020yCat.1350....0G,-145.68906700742895,0.04063377156853676,-182.17526080303347,0.034305140376091,2020yCat.1350....0G,-32.4985,2.66025,2023A&A...674A...1G,14.356889,0.000855622003402902,16.5362,0.005037184224866534,13.00904,0.0011927152055995138,14.356889,0.000855622003402902,1.3564927251459267,0.005337208491047784,0,1875,,,
3633,3863,--,1,1,,5793182631952977920,71855,220.4706775570897,-75.13956581043277,2016.0,2020yCat.1350....0G,49.38056188732185,0.015619265,2020yCat.1350....0G,120.61804510341392,0.01731688529253006,-19.50221541610951,0.01826457306742668,2020yCat.1350....0G,-3.1691,0.125434,2023A&A...674A...1G,6.5924373,0.0004733383788647418,6.9437056,0.0017628663782940856,6.069208,0.001389569642039974,6.5924373,0.0004733383788647418,0.5229039445730007,0.0025939548295602233,0,2738,,,
3634,12117,B,2,0,12118,6285682717847042560,,220.49443226397077,-16.817967796374372,2016.0,2020yCat.1350....0G,46.75996257012143,0.052714527,2020yCat.1350....0G,-171.75186003256556,0.025071904063224792,-247.3026894528911,0.021192792803049088,2020yCat.1350....0G,,,,13.341398,0.0009360973805394218,15.137713,0.0036440345192432356,12.069312,0.0010418722213882989,13.341398,0.0009360973805394218,1.2726215895862167,0.004006804874602314,0,3238,,,
3635,12118,A,2,1,,6285679964774140928,,220.4954482836721,-16.888095558112887,2016.0,2020yCat.1350....0G,46.75996257012143,0.052714527,2020yCat.1350....0G,-171.25176565765776,0.030531279742717743,-247.82615328928898,0.026131009683012962,2020yCat.1350....0G,-10.675,0.583785,2023A&A...674A...1G,12.099875,0.000609742346536329,13.560557,0.0027866962159697754,10.9198885,0.001041279702605165,12.099875,0.000609742346536329,1.1809726535337164,0.0032465272552618073,0,3238,,,
3636,9492,A,2,1,,1669449084967071872,71898,220.58662378500725,66.05561864866871,2016.0,2020yCat.1350....0G,91.4991799665572,0.028857326,2020yCat.1350....0G,-299.0311092008317,0.018353020772337914,-38.615056152959184,0.020901132375001907,2020yCat.1350....0G,18.548,0.173546,2023A&A...674A...1G,9.854037,0.00042122457373166894,11.057698,0.0012651421352121558,8.761355,0.0005951551555917593,9.854037,0.00042122457373166894,1.090141185197655,0.00190913443254178,0,455,,,
3637,9492,B,2,0,,1669449084967072000,,220.58818818669567,66.0555785489988,2016.0,2020yCat.1350....0G,91.4991799665572,0.028857326,2020yCat.1350....0G,-299.1499938964844,0.05000000074505806,-38.630001068115234,0.05000000074505806,2018A&A...616A...1G,,,,15.768858,0.002435071836915212,,,,,15.768858,0.002435071836915212,,,,455,,,
3638,9490,C,3,0,,1237696157506521600,71904,220.6081766517041,19.502731126223868,2016.0,2020yCat.1350....0G,42.35241340678636,0.032891765,"2020yCat.1350....0G, 2007A&A...474..653V",-261.1047727434561,0.017473334446549416,-178.35093157331823,0.017117947340011597,2020yCat.1350....0G,-27.9482,0.139771,2023A&A...674A...1G,9.42636,0.0004935528257780956,10.237276,0.0009440625139031251,8.545672,0.0007091585181460459,9.42636,0.0004935528257780956,0.8808495401931082,0.0017561776202924873,0,3314,,,
3639,560,B,2,0,,5849837820492182272,71908,220.61754672914168,-64.97922859131442,2016.0,2020yCat.1350....0G,60.82752024653226,0.02215504,"2020yCat.1350....0G, 2007A&A...474..653V",-170.81505171564396,0.012439663521945477,-250.3757373443764,0.022843528538942337,2020yCat.1350....0G,7.0806,0.190927,2023A&A...674A...1G,8.011327,0.0001600004786957858,8.693024,0.001015501428661305,7.2144055,0.0005510281412934513,8.011327,0.0001600004786957858,0.7961537955569286,0.0017392168249273773,0,1496,,,
3640,560,A,2,1,,5849837854861497856,71908,220.62472315663254,-64.97617739215704,2016.0,2020yCat.1350....0G,60.82752024653226,0.02215504,"2020yCat.1350....0G, 2007A&A...474..653V",-192.53,0.10000000149011612,-233.51,0.11999999731779099,2007A&A...474..653V,7.099,0.0006,2018A&A...616A...7S,3.1673613,0.0013197336777958366,3.4728339,0.014733074222930874,2.9326484,0.003115085911332026,3.1673613,0.0013197336777958366,0.34583661715491626,0.015114801893950494,0,1496,,,
3641,9490,AB,3,1,,1237693065130209408,71914,220.64085712192667,19.48015615457665,1991.25,2007A&A...474..653V,42.35241340678636,0.032891765,"2020yCat.1350....0G, 2007A&A...474..653V",-254.88,1.690000057220459,-153.9,1.6399999856948853,2007A&A...474..653V,-28.0,0.3,2006AstL...32..759G,9.118815,0.011143271644342537,9.257802,0.001536875613965094,7.647422,0.0006132316193543375,8.486773,0.08193954080343246,0.8922210718757002,0.13116664349891227,2,3314,,,
3642,12119,--,1,1,,5785654859950570496,,220.70555085347556,-78.39811545875448,2016.0,2020yCat.1350....0G,41.72226173425078,0.029791117,2020yCat.1350....0G,-411.57720292739947,0.031525928527116776,28.368147297460215,0.034056615084409714,2020yCat.1350....0G,,,,15.948909,0.00040035995380632557,16.214617,0.0023016707350958683,15.523205,0.0022692112250074998,15.948909,0.00040035995380632557,0.4298510319956626,0.0034838208559707534,0,4511,,,
3643,12120,B,2,0,9491,6337717243069148032,71957,220.75503345248413,-5.654254209998345,2016.0,2020yCat.1350....0G,53.61985611020061,0.1313597,2020yCat.1350....0G,97.45006661555149,0.037096478044986725,-316.7898816301465,0.03717909753322601,2020yCat.1350....0G,,,,13.978836,0.0008725625655910821,15.937729,0.005767981987737444,12.667345,0.001240364691915822,13.978836,0.0008725625655910821,1.3118652484883353,0.006041367459426303,0,2196,,,
