source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,teff_gspphot,logg_gspphot,lum_flame,radius_flame,spectraltype_esphs,classprob_dsc_combmod_star,best_class_name,best_class_score
2697080449314615168,13.499303,15.113766,12.278402,2.8353634,-9.115813,1.5311445,NOT_AVAILABLE,0,3175.1714,5.0434,0.00404152,0.20988557,M,0.99914616,,
2700084315081609344,8.325427,8.876139,7.6224546,1.253684,-11.034719,0.16216351,NOT_AVAILABLE,0,4602.438,4.563,0.2125923,0.7251747,K,0.99914616,,
2700417192226894976,10.9909,12.334681,9.842359,2.492322,29.468967,2.703621,VARIABLE,1,3144.4558,4.0002,0.03194731,0.60219216,M,1.0000273E-6,,
2702655587447223168,9.793903,10.7487135,8.829224,1.9194899,-16.455942,0.116786554,NOT_AVAILABLE,0,,,,,M,0.9976672,,
2703757298483054848,14.758967,16.938976,13.399507,3.5394697,,,NOT_AVAILABLE,0,,,,,M,0.99999774,,
2703757302393547392,12.461413,14.006186,11.251355,2.7548304,-1.6071252,0.86635715,NOT_AVAILABLE,0,,,,,M,0.99296397,,
2704912403783213696,8.1819,8.683422,7.5196166,1.1638055,23.710352,0.14869885,NOT_AVAILABLE,0,4759.873,4.5748,0.23172542,0.70787823,G,0.99885,,
2705239237909520128,12.875424,14.523759,11.635509,2.8882504,-5.1244206,2.3691266,NOT_AVAILABLE,1,,,,,M,0.99296397,,
2705611005983192320,11.602958,12.93946,10.462202,2.4772577,-1.8523743,0.40537745,NOT_AVAILABLE,0,,,,,M,0.99648726,,
2708839657453920256,12.183735,13.566876,11.03135,2.5355263,-36.73831,0.47600317,NOT_AVAILABLE,0,3235.8884,4.812,0.008197372,0.30847874,M,0.99296397,,
2710189960812052736,11.915672,13.505882,10.696963,2.808919,-6.491989,0.28620857,NOT_AVAILABLE,0,3014.0125,4.4104,0.007157673,0.31023216,M,0.99861324,,
2711324381934051200,10.415374,11.459319,9.397202,2.0621176,9.477684,0.2290256,NOT_AVAILABLE,0,3453.4358,4.1521,0.060191084,0.6853168,M,0.99861324,,
2711324446359728384,16.041477,16.331324,15.561339,0.76998425,,,NOT_AVAILABLE,0,,,,,,0.9999375,,
2717105133036645760,9.542259,10.620544,8.511597,2.1089478,-6.371548,0.2757033,NOT_AVAILABLE,0,3634.9204,4.7653,0.037201237,0.5302125,M,0.9982583,,
2719475542667351552,10.748917,11.914948,9.656448,2.2585,-6.207146,0.73770845,NOT_AVAILABLE,0,,,,,,0.99861324,,
2719475542667772416,4.069358,4.3281507,3.625858,0.7022927,-5.8368397,0.12424847,NOT_AVAILABLE,0,,,,,F,0.9929991,,
2719512513745949184,14.824642,17.210835,13.4330435,3.777791,0.6397857,3.6196399,NOT_AVAILABLE,0,2847.056,5.1301,0.001451577,0.15592746,M,0.99999774,,
2720132500864789760,8.030122,8.483775,7.403412,1.0803633,1.2800896,0.14359084,NOT_AVAILABLE,0,4944.8955,4.6054,0.25451443,0.68738985,K,0.9982583,,
2720293407519457280,14.426513,16.438372,13.1048975,3.3334742,,,NOT_AVAILABLE,0,2973.38,4.9996,0.0028343876,0.1994626,M,0.9999865,,
2723557788822526720,10.90822,12.2296505,9.769848,2.4598026,8.1909685,0.16781116,NOT_AVAILABLE,0,,,,,M,0.99861324,,
2724890053318383232,10.135839,11.255583,9.079977,2.1756058,-26.739004,0.18314041,VARIABLE,0,3597.1438,4.5901,0.057402804,0.6169351,M,0.99648726,SOLAR_LIKE,0.5700328
2738145555048846080,10.015258,10.980068,9.046482,1.9335861,-46.815533,0.18583135,NOT_AVAILABLE,0,3557.435,4.2263,0.06523269,0.67235637,M,0.99296397,,
2738415592529108096,16.320328,19.533768,14.8181095,4.715658,,,NOT_AVAILABLE,0,,,,,M,0.99999875,,
2739689239311660672,8.152917,9.216571,7.120805,2.095766,-71.366135,0.11784749,NOT_AVAILABLE,0,3619.1145,4.8356,0.026456531,0.41420653,M,0.9976672,,
2741149940509219072,12.959853,14.497887,11.754291,2.743596,14.826095,0.86469656,NOT_AVAILABLE,0,3230.372,4.9941,0.0072413646,0.2718038,M,0.99885,,
2741250786341356288,15.316373,17.533476,13.958226,3.5752497,-10.667418,2.782239,NOT_AVAILABLE,0,,,,,M,0.9999951,,
2741452134407577216,12.388646,14.055605,11.134946,2.920659,-2.2783291,0.40310964,NOT_AVAILABLE,0,3000.0864,4.3984,0.008188783,0.33497927,M,0.9976672,,
2742801956727994880,8.13454,8.610148,7.490067,1.1200814,-18.742695,0.121234685,NOT_AVAILABLE,0,4848.157,4.5475,0.29070935,0.7644713,K,0.9982583,,
2745473254589480960,8.4992695,9.134154,7.7386785,1.3954759,6.3020887,0.12919243,NOT_AVAILABLE,0,,,,,K,0.9998576,,
2745860763717896448,14.667376,16.768501,13.328526,3.4399757,-2.4189515,1.5112972,NOT_AVAILABLE,0,,,,,M,0.999994,,
2746709861572970624,10.663617,12.009489,9.474366,2.5351229,-8.982771,0.2874946,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2751296646125543040,13.559401,15.629446,12.229243,3.4002028,22.93066,0.8218279,NOT_AVAILABLE,0,,,,,M,0.9999927,,
2752746111688997248,10.007901,11.134671,8.953088,2.1815834,-15.452293,0.16237316,NOT_AVAILABLE,0,3550.9844,4.6114,0.039778747,0.5278988,M,0.99648726,,
2756363608023588864,3.9992578,4.2614365,3.5563064,0.7051301,5.529699,0.13244323,NOT_AVAILABLE,0,6149.203,3.9256,3.55348,1.6613889,F,0.99650496,,
2756552552224710912,14.396342,16.35705,13.064019,3.2930307,9.349785,3.2654529,NOT_AVAILABLE,0,3013.973,5.0521,0.0028799134,0.19645186,M,0.9999658,,
2756665286526260864,15.2084875,17.52264,13.824056,3.6985846,,,NOT_AVAILABLE,0,,,,,M,0.99999774,,
2758618568934035456,16.152882,19.209717,14.677542,4.532175,,,NOT_AVAILABLE,0,,,,,M,0.99999774,,
2759428629829608064,10.597985,11.790701,9.320761,2.4699402,-7.3322315,0.22396141,NOT_AVAILABLE,0,,,,,unknown,0.99648726,,
2759428634126128384,12.3821945,,,,,,NOT_AVAILABLE,0,,,,,,,,
2760661255379706240,17.376923,20.812963,15.827333,4.98563,,,NOT_AVAILABLE,0,,,,,M,0.9999989,,
2761162254724651776,9.8656845,10.782609,8.925722,1.8568869,-44.709515,0.17547128,VARIABLE,0,3633.9927,4.2627,0.073237054,0.68289125,K,0.99885,SOLAR_LIKE,0.55241555
2761165175302182656,13.031115,14.4869175,11.853953,2.6329641,8.610505,1.0942066,NOT_AVAILABLE,0,3085.9878,4.4452,0.0072574844,0.29873607,M,0.99648726,,
2766234439302571904,16.257181,16.67076,15.655428,1.0153313,,,NOT_AVAILABLE,0,,,,,K,0.99995846,,
2768048564768256512,11.399355,12.830511,10.227193,2.6033182,51.04111,0.25555122,NOT_AVAILABLE,0,3111.5388,4.4842,0.0079520745,0.30720517,M,0.99648726,,
2769753357547997440,16.914928,20.429039,15.380457,5.048582,,,NOT_AVAILABLE,0,,,,,M,0.9999985,,
2772804845911842944,10.03371,11.012845,9.054699,1.9581461,12.059282,0.18090461,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2775987485397299072,11.632858,13.054938,10.44288,2.6120586,32.010914,0.28118747,NOT_AVAILABLE,0,,,,,M,0.99648726,,
2780347152080719872,13.144461,14.776834,11.914216,2.8626175,-49.99021,0.5814319,NOT_AVAILABLE,0,,,,,M,0.99296397,,
2781242085825625088,10.8976555,12.105013,9.804238,2.3007746,-6.281978,0.18625914,NOT_AVAILABLE,0,,,,,M,0.99861324,,
2781513733917711616,18.142391,20.996897,16.567297,4.4296,,,NOT_AVAILABLE,0,,,,,,0.9999993,,
2781872793183604096,4.9257455,5.196409,4.510796,0.68561316,,,NOT_AVAILABLE,2,6148.035,4.0499,4.306131,1.8289516,F,0.99296397,,
2782423820307949952,12.075883,13.468399,10.913552,2.5548468,18.428776,0.26353133,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2783324526489670144,10.513505,11.6791315,9.431864,2.2472677,16.369905,0.19257616,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2785466581298775680,12.104721,13.529412,10.933319,2.5960932,10.846833,0.26130655,NOT_AVAILABLE,0,3104.6865,4.2003,0.017431565,0.45672998,M,0.99296397,,
2787758616366123136,12.333019,13.985826,11.0916395,2.894186,-26.220192,0.45900676,NOT_AVAILABLE,0,3001.0664,4.3491,0.008932592,0.34983915,M,0.9976672,,
2788757282161376512,11.685182,13.2089205,10.424556,2.7843647,21.332146,0.593508,NOT_AVAILABLE,0,,,,,,0.9990192,,
2788769028896753664,10.663842,11.884141,9.553832,2.330309,21.02369,0.33871385,NOT_AVAILABLE,0,3219.468,4.1513,0.023441058,0.49212077,M,0.99648726,,
2788907296779604864,8.761563,9.445558,7.964538,1.4810195,6.5120535,0.14888567,NOT_AVAILABLE,0,4369.1226,4.6012,0.15626115,0.70528686,K,0.9996796,,
2788907296779605376,15.298309,17.751137,13.896903,3.8542337,,,NOT_AVAILABLE,0,,,,,M,0.99999774,,
2789002576334151808,11.364104,12.647538,10.241932,2.4056063,-4.991062,0.2673671,NOT_AVAILABLE,0,3217.498,4.1842,0.024946507,0.50840944,M,0.99861324,,
2791782794564103680,12.61582,14.290064,11.363475,2.926589,9.268724,0.49111992,NOT_AVAILABLE,0,3001.0977,4.3841,0.008899144,0.34918216,M,0.9976672,,
2791782794564103808,8.033944,8.633616,7.2983813,1.3352351,6.590312,0.1203172,NOT_AVAILABLE,0,4488.907,4.5274,0.2400894,0.81019884,K,0.9996609,,
2794420351160369920,14.816051,17.08764,13.453275,3.634366,-25.973131,2.1115687,NOT_AVAILABLE,1,,,,,M,0.999998,,
2794735086363871360,17.495636,20.44291,15.909052,4.5338573,,,NOT_AVAILABLE,0,,,,,M,0.9999973,,
2797745549200763520,10.908869,12.514786,9.672952,2.841834,6.9795403,3.902364,NOT_AVAILABLE,0,,,,,M,0.99648726,,
2797745549200773120,11.886798,13.513712,10.641011,2.8727007,-1.4497403,0.20129484,NOT_AVAILABLE,0,3002.2363,4.3279,0.009595001,0.36206403,M,0.99296397,,
2798766647610195456,12.004319,13.741416,10.697179,3.0442371,22.590971,7.6987777,NOT_AVAILABLE,0,,,,,M,0.9990192,,
2799992744809482112,14.962327,18.313305,13.384194,4.9291105,,,NOT_AVAILABLE,0,,,,,M,0.99999875,,
2800823799506215168,12.771174,14.487656,11.513309,2.974347,-30.890242,0.58498156,NOT_AVAILABLE,0,,,,,M,0.99296397,,
2801216123294143360,12.820677,14.507668,11.554302,2.9533653,-8.228016,0.40223593,NOT_AVAILABLE,0,,,,,M,0.9976672,,
2802397960855105920,5.6543193,6.0807157,5.0626116,1.0181041,-33.06524,0.12619796,NOT_AVAILABLE,0,5110.9243,4.4555,0.52988535,0.9284035,G,0.99948806,,
2805045756653326080,11.240654,12.44219,9.6611805,2.7810097,7.129615,1.0481054,NOT_AVAILABLE,0,,,,,M,0.9982583,,
2807687883095124992,8.603375,9.262847,7.8259115,1.4369354,-15.46051,0.13013154,NOT_AVAILABLE,0,4367.2637,4.5653,0.18771113,0.7568275,K,0.9998432,,
2808854877248978304,11.36545,12.61159,10.25777,2.3538208,-21.243382,0.1933976,NOT_AVAILABLE,0,,,,,M,0.9976672,,
2810002011474061568,13.253628,14.810297,12.043975,2.7663221,-55.822285,0.9830416,NOT_AVAILABLE,0,,,,,M,0.99861324,,
2812500651648343552,11.622638,12.958514,10.479291,2.4792233,13.355306,0.45562005,NOT_AVAILABLE,0,3164.7263,4.1176,0.024977816,0.5254187,M,0.9976672,,
2813020961166816512,15.81497,16.271542,15.185914,1.0856276,,,NOT_AVAILABLE,1,,,,,unknown,0.99994236,,
2814379579582643328,10.742453,11.802018,9.718537,2.0834808,-3.8361137,0.16005237,NOT_AVAILABLE,0,3388.2908,4.0997,0.03794692,0.5652705,M,0.99914616,,
2814501281775322240,10.709062,11.859909,9.638843,2.2210665,-44.43358,0.18359108,VARIABLE,0,3523.625,4.6141,0.036143206,0.5248973,M,1.0000273E-6,SOLAR_LIKE,0.50020874
2815480671757024512,14.068391,15.907422,12.78683,3.120592,-0.6893073,1.9618381,NOT_AVAILABLE,0,3064.7268,5.0661,0.0034551788,0.20851779,M,0.99944246,,
2815542965962559488,6.409186,6.706601,5.939649,0.76695204,-10.379754,7.568408,NOT_AVAILABLE,0,,,,,,0.9982583,,
2815747234607015936,13.871825,15.642631,12.603226,3.0394049,,,NOT_AVAILABLE,0,3092.6765,5.0529,0.0039266124,0.21832208,M,0.9982583,,
2817999068780218368,10.35875,11.943432,9.125892,2.8175402,-6.308251,0.16530597,NOT_AVAILABLE,0,,,,,M,0.99296397,,
2819781274051096192,13.999207,16.300228,12.625853,3.6743755,,,NOT_AVAILABLE,0,,,,,M,0.999998,,
2822328189657389824,11.847763,13.326631,10.650193,2.6764374,2.6415122,0.20163974,NOT_AVAILABLE,0,3075.1238,4.2056,0.015771693,0.4424446,M,0.99296397,,
2823757279896577920,12.607367,14.085459,11.153479,2.9319801,-1.1645035,0.94097745,NOT_AVAILABLE,0,,,,,M,0.99861324,,
2824770686019003904,9.043998,10.507311,7.8463645,2.6609464,-0.20729986,0.8243951,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2824770686019004032,10.828941,12.704212,9.530133,3.174079,,,NOT_AVAILABLE,0,,,,,,0.9998199,,
2825274743381064320,10.84611,12.297449,9.6464,2.6510487,-1.9243147,0.40673566,NOT_AVAILABLE,0,,,,,M,0.9982583,,
2826640989657988992,12.028614,13.597895,10.802587,2.795308,-5.3684163,0.2804604,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2828928008202069376,7.795021,8.898596,6.7477736,2.1508222,-27.866117,0.13232626,NOT_AVAILABLE,0,3398.1133,4.1772,0.054871187,0.6760952,M,0.99296397,,
2830099469122381056,9.655893,10.708697,8.636388,2.0723095,-32.00228,0.19061093,VARIABLE,0,3647.8142,4.5867,0.052821826,0.57672316,M,0.99648726,SOLAR_LIKE,0.29845944
2830318679957189632,13.013601,14.741433,11.760585,2.9808483,8.026715,3.2932088,NOT_AVAILABLE,0,3116.7976,5.0205,0.0050496045,0.24371316,M,0.9976672,,
2832641058969396864,6.509276,6.814514,6.030678,0.78383636,1.9505934,0.1218505,NOT_AVAILABLE,0,5771.534,4.3264,1.0847776,1.0415813,G,1.0000273E-6,,
2832827391830929920,10.713328,12.002386,9.581546,2.4208403,-13.26926,0.23986466,NOT_AVAILABLE,0,3214.9697,4.0481,0.0356551,0.6086587,M,0.9992449,,
2833336809311479936,11.860655,13.266575,10.693778,2.5727968,-19.034563,0.78537345,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2833919859711849600,16.435026,19.386002,14.959523,4.4264784,,,NOT_AVAILABLE,0,,,,,M,0.9999985,,
2834386568038204416,13.532366,15.247168,12.28131,2.9658575,,,NOT_AVAILABLE,0,3131.962,5.0176,0.005230642,0.24562395,M,0.9976672,,
2835207319109249920,5.283212,5.6174655,4.7888722,0.82859325,-33.331707,0.12574516,NOT_AVAILABLE,0,5662.524,4.3077,1.3738763,1.2178656,G,0.9982583,,
2836510961942677376,13.353374,15.254945,12.057131,3.197814,-10.813244,32.551018,NOT_AVAILABLE,0,,,,,M,0.9999062,,
2836609093355562496,14.370399,14.416492,14.301015,0.11547756,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
2840714875932461440,12.567653,14.043828,11.37528,2.6685476,-16.527836,0.26097915,NOT_AVAILABLE,0,3274.2327,4.9227,0.0112191755,0.32940271,M,0.9976672,,
2847596444332138752,12.35336,13.8173,11.160489,2.6568108,-31.375547,0.35362414,NOT_AVAILABLE,0,3175.4187,4.2269,0.012504651,0.36997002,M,0.9976672,,
2847644410525542016,12.295445,,,,,,NOT_AVAILABLE,0,,,,,,0.99999815,,
2848303052351577344,10.659585,11.9475155,9.432553,2.5149622,,,NOT_AVAILABLE,0,,,,,M,0.999998,,
2848408772970345600,18.245775,21.097641,16.6934,4.4042416,,,NOT_AVAILABLE,0,,,,,,0.9999993,,
2848646203058386560,11.7604475,13.254201,10.554515,2.699686,-42.633057,0.29947186,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2853900872207888768,5.5958757,5.911563,4.9825454,0.92901754,,,NOT_AVAILABLE,0,,,,,F,0.9999539,,
2854535874531776000,12.77098,14.291404,11.566124,2.7252798,-4.8665395,0.76880044,NOT_AVAILABLE,0,3035.0698,4.2794,0.010164835,0.36494508,M,0.99648726,,
2856874535763703680,12.500936,14.125988,11.264868,2.8611202,5.6208925,0.38799867,NOT_AVAILABLE,0,3000.0417,4.3632,0.008067937,0.3324938,M,0.99296397,,
2858600494141185280,10.055212,11.314494,8.940176,2.3743181,-0.7818274,0.1586681,VARIABLE,0,,,,,M,0.99648726,SOLAR_LIKE,0.29298002
2859027409595355776,12.960726,14.792324,11.672034,3.1202898,10.285248,1.3245473,NOT_AVAILABLE,0,,,,,M,0.99961686,,
2860379125997924480,10.5981455,11.751639,9.530765,2.2208748,-8.691819,0.17553474,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2860924621205256704,5.878327,6.250121,5.3331194,0.9170017,-6.754061,0.11657183,NOT_AVAILABLE,0,5405.125,4.4601,0.6305158,0.90544045,G,0.9996609,,
2860957125517813248,12.94541,14.4051695,11.762993,2.6421766,8.317616,0.7829812,NOT_AVAILABLE,0,,,,,M,0.99861324,,
2863419584886542080,13.935161,16.399508,12.537745,3.861762,,,NOT_AVAILABLE,0,2833.727,5.1641,0.0013577827,0.15289032,M,0.9999991,,
2864382138598091648,11.830517,13.201128,10.669204,2.5319242,-5.237437,0.28408536,VARIABLE,0,,,,,M,0.99296397,SOLAR_LIKE,0.41362074
2865029029391974400,17.839813,20.795433,16.277126,4.5183067,,,NOT_AVAILABLE,0,,,,,,0.99999946,,
2866851710433326208,11.761716,13.225094,10.574741,2.6503525,-10.044399,0.3421406,NOT_AVAILABLE,0,,,,,M,0.9982583,,
2867032958053059200,15.578869,15.893461,15.088036,0.80542564,,,NOT_AVAILABLE,0,,,,,G,0.9999856,,
2867175035571212416,9.145486,9.954945,8.266549,1.6883955,1.7830657,0.1366101,NOT_AVAILABLE,0,3903.0444,4.5279,0.1009046,0.69469243,K,0.99861324,,
2867514406706887808,8.859545,9.545705,8.062005,1.4836998,-3.7158868,0.124675065,NOT_AVAILABLE,0,4352.269,4.5997,0.1596311,0.70272166,K,0.99981314,,
2868199402451064064,12.798845,14.636548,11.508802,3.1277456,-11.284284,0.42523828,NOT_AVAILABLE,0,,,,,M,0.9992449,,
2868826845633950720,11.140092,12.455829,9.980145,2.4756832,9.924406,1.9977543,NOT_AVAILABLE,0,,,,,M,0.99296397,,
2869128764655109504,14.133531,16.111233,12.825422,3.2858105,8.1152315,1.2465827,NOT_AVAILABLE,0,3012.0127,5.1271,0.0021768783,0.17133641,M,0.9999574,,
2870356816063753728,13.725912,15.465629,12.470405,2.995224,-21.042181,1.0852107,NOT_AVAILABLE,0,3113.3826,5.0358,0.0045641065,0.23222473,M,0.99885,,
2871113658020223872,14.929936,16.533417,13.20743,3.3259869,0.5505219,2.4054377,NOT_AVAILABLE,0,,,,,M,0.99999195,,
2871343486014101888,7.680796,8.108795,7.0830975,1.0256977,-21.387169,0.12825128,NOT_AVAILABLE,0,5057.0,4.5039,0.39513442,0.81890213,G,0.99885,,
2871730307948650368,12.966921,12.964135,13.007412,-0.043276787,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
2872988394066393344,13.969325,16.061594,12.63088,3.4307137,,,NOT_AVAILABLE,0,,,,,M,0.9999951,,
2875557677861519744,11.831353,13.266906,10.651481,2.615425,-4.9820967,0.26909906,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2876239130257160960,18.642475,21.251236,17.0896,4.1616364,,,NOT_AVAILABLE,0,,,,,,0.99999833,,
2879203933297161088,9.305748,10.111169,8.429687,1.6814823,,,NOT_AVAILABLE,0,4050.6604,4.6823,0.084877156,0.5913288,K,0.99861324,,
2879455480942629248,11.167953,12.913157,9.902516,3.010641,-3.8530455,0.41335478,NOT_AVAILABLE,0,,,,,M,0.9976672,,
2881313793031884544,11.879241,13.461945,10.647726,2.8142185,6.2104607,0.41981962,NOT_AVAILABLE,0,3001.882,4.2318,0.011370061,0.39413345,M,1.0000273E-6,,
2881373338459356416,11.622581,12.87266,10.298525,2.5741348,-6.194284,0.674903,NOT_AVAILABLE,0,,,,,M,0.99296397,,
2881491570317649920,12.820599,14.457116,11.584358,2.872758,-22.223934,0.44694278,NOT_AVAILABLE,0,3001.424,4.3205,0.009355407,0.35785958,M,0.9976672,,
2884107098026680064,12.571328,14.105734,11.365765,2.7399693,71.143524,0.50443065,NOT_AVAILABLE,0,3031.839,4.3011,0.010024314,0.3630073,M,0.99648726,,
2884162387142135936,13.689807,15.584663,12.395351,3.189312,9.996622,2.2514257,NOT_AVAILABLE,0,3037.947,5.0396,0.0038512356,0.22402294,M,0.99987,,
2885863400349980288,10.217176,11.248208,9.208291,2.039917,31.211197,0.68131196,NOT_AVAILABLE,0,3678.5461,4.637,0.05826027,0.65787715,M,0.9976672,,
2886233695250041216,11.112143,13.174277,9.773951,3.4003267,23.911806,0.4917252,NOT_AVAILABLE,0,,,,,M,0.99999297,,
2886405528302243584,14.424043,16.433691,13.070139,3.363552,,,NOT_AVAILABLE,0,,,,,,0.99998903,,
2886405528302243712,14.218668,16.123789,12.871196,3.252593,69.28414,3.8425012,NOT_AVAILABLE,0,3014.2708,5.1006,0.002629519,0.18798402,M,0.99990124,,
2886691573123995520,15.062743,17.634552,13.6563425,3.9782095,-23.138376,2.7139118,NOT_AVAILABLE,0,,,,,M,0.99999464,,
2887328533953284096,9.835275,10.959886,8.778977,2.1809082,25.723894,0.15601431,VARIABLE,0,3592.4983,4.7549,0.03687656,0.52731466,M,0.9990192,SOLAR_LIKE,0.09533081
2888823075195849728,10.981004,12.126946,9.917581,2.2093658,11.646043,0.17025578,NOT_AVAILABLE,0,3339.353,4.2676,0.028753377,0.50676095,M,1.0000273E-6,,
2889899840676982912,11.947524,13.55276,10.718495,2.8342648,22.787706,0.35916612,NOT_AVAILABLE,0,3014.7307,4.3355,0.00960989,0.35933796,M,0.9976672,,
2891185070986964608,8.51837,8.818865,7.281816,1.5370488,,,NOT_AVAILABLE,0,,,,,unknown,0.99957293,,
2891185070988913536,8.256326,8.853185,7.4771466,1.3760381,,,NOT_AVAILABLE,0,,,,,K,0.9982671,,
2891695137006940544,10.793456,12.110982,9.65896,2.4520216,5.304002,0.18328446,VARIABLE,0,3204.4326,4.374,0.016353535,0.41536194,M,0.99296397,SOLAR_LIKE,0.19732155
2892996035358675968,13.197404,14.812139,11.972553,2.8395853,8.239534,1.2355887,NOT_AVAILABLE,0,3008.0105,4.4563,0.0063980888,0.29469275,M,0.9982583,,
2893319154338907264,13.533888,15.268732,12.276478,2.9922543,9.798421,1.0494399,NOT_AVAILABLE,0,3110.6167,4.9998,0.005688098,0.25968286,M,0.99648726,,
2893677457691363584,11.871599,13.264579,10.709302,2.5552769,29.360147,0.2622784,NOT_AVAILABLE,0,3207.4722,4.238,0.0129182525,0.36802408,M,1.0000273E-6,,
2898239468873596800,6.221316,6.5314407,5.7397532,0.7916875,-3.8458424,0.11934986,NOT_AVAILABLE,0,5739.9775,4.3624,1.1543337,1.0864378,G,0.99648726,,
2899039432302133632,9.777649,10.806694,8.772756,2.0339384,9.184101,0.14908333,NOT_AVAILABLE,0,3494.9988,4.207,0.061249174,0.67470896,M,0.9982583,,
2900977287185258880,10.253611,11.294095,9.225897,2.0681982,28.165567,0.20275134,NOT_AVAILABLE,0,,,,,M,0.99648726,,
2903754309959700224,10.473296,11.792793,9.337151,2.4556427,,,NOT_AVAILABLE,0,,,,,M,0.99648726,,
2904830113367963264,7.4225545,7.9150076,6.767079,1.1479287,22.572117,0.1233568,NOT_AVAILABLE,0,4791.3335,4.5344,0.28926408,0.7805299,K,0.99944246,,
2905516483501493120,11.837224,13.323917,10.644911,2.6790066,-30.098896,0.28324512,NOT_AVAILABLE,0,3171.478,4.4509,0.007557573,0.28793156,M,0.99296397,,
2907884728469088384,12.978797,14.65963,11.736398,2.923232,40.159252,1.1854479,NOT_AVAILABLE,0,,,,,M,0.99861324,,
2910909931633597312,9.787544,11.05905,8.664608,2.3944416,54.332645,0.15228525,NOT_AVAILABLE,0,3265.5623,4.1786,0.042117774,0.64243287,M,0.99861324,,
2911981886751531648,10.737674,12.128116,9.573328,2.5547876,13.460116,0.16895887,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2913314288686472576,11.626624,13.181081,10.405252,2.7758284,22.543697,0.36339873,NOT_AVAILABLE,0,,,,,M,0.99296397,,
2913411183147100416,11.461941,12.871184,10.084506,2.7866783,23.316778,0.51418084,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2913411183149615744,6.1939135,6.5418315,5.6721673,0.8696642,21.692287,0.11869236,VARIABLE,0,5525.084,4.4538,0.6905009,0.9071779,G,0.9976672,SOLAR_LIKE,0.5716206
2915187925218983296,16.919197,20.332048,15.379503,4.952545,,,NOT_AVAILABLE,0,,,,,M,0.99999946,,
2916399449592697088,,,18.720509,,,,NOT_AVAILABLE,0,,,,,,0.99999654,,
2917239476478912512,15.36377,18.009193,13.937658,4.071535,,,NOT_AVAILABLE,0,,,,,M,0.99999815,,
2918040883015489408,12.019874,13.520663,10.817629,2.7030344,5.684404,0.256312,VARIABLE,0,3243.2441,4.9975,0.006783504,0.26130214,M,0.99296397,SOLAR_LIKE,0.35823366
2919383519853573504,9.96488,11.099232,8.905176,2.1940556,12.252924,0.15274549,VARIABLE,0,3519.053,4.3919,0.04990328,0.64300174,M,0.9976672,SOLAR_LIKE,0.42068014
2920124904228150144,11.691207,13.141729,10.508279,2.6334505,29.980152,0.2304102,NOT_AVAILABLE,0,3091.804,4.2956,0.01250982,0.38965943,M,0.99296397,,
2920772722738017920,6.468442,6.909527,5.852354,1.0571728,12.439901,0.13645427,NOT_AVAILABLE,0,5001.6396,4.4493,0.4519504,0.8954572,K,0.9996796,,
2920995300823950720,17.434298,20.639114,15.8752575,4.763857,,,NOT_AVAILABLE,0,,,,,M,0.9999993,,
2923887295576778496,20.341269,21.592516,18.666254,2.926262,,,NOT_AVAILABLE,0,,,,,,0.9999964,,
2926033267402660224,14.836981,17.304317,13.436172,3.868146,33.091908,1.7366116,NOT_AVAILABLE,0,,,,,M,0.9999969,,
2926101127885235712,15.036376,17.40121,13.65293,3.7482805,67.358894,3.6234004,NOT_AVAILABLE,0,,,,,M,0.9999979,,
2926756741750933120,12.022031,13.024365,10.212264,2.8121014,,,NOT_AVAILABLE,0,,,,,M,0.99885,,
2926756814770728064,12.266764,13.025585,10.200335,2.8252506,,,NOT_AVAILABLE,0,,,,,,0.99296397,,
2927791352138805504,10.518142,11.66232,9.454441,2.207879,19.503428,0.13363355,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
2928420272788743296,13.197112,14.879247,11.861204,3.0180426,15.582823,1.9940051,NOT_AVAILABLE,0,,,,,M,0.9976672,,
2928420272788743424,13.355202,15.076256,12.073594,3.0026617,,,NOT_AVAILABLE,0,,,,,,0.99296397,,
2929062902976882304,10.150474,11.341142,9.058939,2.2822027,,,NOT_AVAILABLE,0,3343.1187,3.9606,0.040260706,0.59792084,M,0.99648726,,
2930012262549006336,14.55301,16.531456,13.245053,3.2864027,-25.817833,1.7416077,NOT_AVAILABLE,0,,,,,M,0.99994314,,
