source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,ruwe,ipd_frac_multi_peak,adoptedrv,adoptedrv_error,adoptedrv_refname,radial_velocity_is_valid,gcns_prob,wd_prob,dist_1,dist_16,dist_50,dist_84,xcoord_16,xcoord_50,xcoord_84,ycoord_16,ycoord_50,ycoord_84,zcoord_16,zcoord_50,zcoord_84
4339465360510320128,253.85142032580904,-8.32657626383978,0.038644474,0.019463526,153.8754,0.047417864,-817.58026,0.052498914,-898.595,0.03971254,10.444497,12.005681,9.227242,1.4637411,1.08038,4,15.839,0.0018,2018A&A...616A...7S,0,1.0,0.2148617,0.006493902,0.006496636,0.006498637,0.006500555,5.946364,5.948195,5.949951,1.1604439,1.1608013,1.161144,2.3452952,2.3460174,2.34671
4468557611977674496,271.36591160903725,2.4941987580927343,0.19556189,0.17697598,195.85634,0.25345382,333.29208,0.26375088,-1068.3539,0.21460679,5.5392184,6.2211246,4.73547,1.2694895,3.7063498,0,-10.0,5.0,1953GCRV..C......0W,0,1.0,0.17721802,0.005091037,0.0050992602,0.0051055,0.0051122033,4.3343673,4.3396707,4.3453684,2.4912763,2.4943247,2.4975996,1.0046196,1.0058488,1.0071694
4468557611984384512,271.364453818457,2.495224095912567,0.1420084,0.13503794,195.56735,0.19638827,206.52501,0.24627137,-1107.492,0.1637304,3.987364,4.409446,3.4057531,1.210839,3.2666097,0,-5.8,0.0002,2018A&A...616A...7S,0,0.994,0.15714225,0.005102062,0.0051082624,0.00511327,0.0051185046,4.341981,4.3462377,4.3506866,2.495678,2.4981246,2.5006819,1.0065472,1.007534,1.0085653
4472832130942575872,269.44850252543836,4.739420051112412,0.026238997,0.029043527,546.97595,0.040116355,-801.55096,0.031820867,10362.395,0.036070455,8.1939745,9.791788,6.9580913,1.4803807,1.0848505,0,,,,0,1.0,0.19755471,0.0018279756,0.0018281857,0.0018380001,0.0018475229,1.5191497,1.527305,1.535218,0.9145815,0.91949123,0.9242552,0.44495893,0.4473476,0.44966537
4550763526539955712,264.4766236517814,18.596087654354623,0.011781842,0.013675553,122.5546,0.017568411,926.6381,0.01580357,984.4552,0.018191148,8.74288,9.8210335,7.7107677,1.3577348,1.121194,0,-10.092475,0.2320928,2018A&A...616A...1G,1,1.0,0.255686,0.0080414,0.0080414,0.008159028,0.008160544,5.425575,5.504939,5.5059614,4.927612,4.9996924,5.000621,3.3084586,3.3568542,3.3574774
4594497769766809216,266.6132135058437,27.717275040505413,0.10593308,0.12809382,119.924805,0.1542597,-312.08737,0.14742194,-773.1791,0.15877306,3.2384055,3.743817,2.7218137,1.1327127,3.8826666,0,-17.78,0.03,2018A&A...615A..31D,0,1.0,0.14184524,0.00831166,0.008327111,0.008338318,0.008348477,4.577384,4.583545,4.5891294,5.9512753,5.9592853,5.9665456,3.601478,3.6063256,3.6107192
4594497834189213184,266.60286144324283,27.713737369131668,0.12932199,0.18352671,119.88706,0.20551951,-413.97437,0.16249602,-798.5163,0.22695285,9.184961,10.055323,7.454041,2.3982372,4.305318,80,-16.0,5.0,1953GCRV..C......0W,0,1.0,0.16627105,0.008308158,0.008327287,0.008341383,0.008356325,4.5779147,4.5856643,4.5938787,5.950468,5.9605412,5.9712186,3.6025443,3.6086426,3.615107
4594497838483177984,266.60269364370964,27.71382058642485,0.16480061,0.28483889,120.39791,0.27854753,-259.3826,0.2407395,-671.0128,0.42523998,9.58592,10.057685,7.4465256,3.489378,9.111433,72,,,,0,0.984,0.12978114,0.008261155,0.008285825,0.008307202,0.008327336,4.5551114,4.566863,4.577932,5.9208355,5.936111,5.950498,3.584629,3.5938773,3.6025877
4646535078125821568,47.62973152269491,-68.6013979360917,0.02868027,0.025375301,96.18336,0.028869182,39.668236,0.036000192,-103.23744,0.03166909,11.409583,11.357257,11.532214,1.1370028,1.1267343,0,33.8,3.2,2006AstL...32..759G,0,1.0,0.32880622,0.010390089,0.010394243,0.010398281,0.010669513,2.0949445,2.0957582,2.1504247,-7.212593,-7.2153945,-7.4036036,-7.185402,-7.188193,-7.3756924
4646616923022587136,41.51227837952512,-70.40213295868823,0.01661342,0.01581876,78.39435,0.016313775,214.54651,0.024156447,-88.69538,0.02146973,13.122404,15.138994,11.806124,1.5280896,1.2798932,0,,,,0,1.0,0.15024652,0.012750765,0.012754854,0.012866685,0.013015084,3.161316,3.1890337,3.2258143,-8.654115,-8.729992,-8.830679,-8.820356,-8.897691,-9.000313
4656782698309778432,88.3603907587593,-71.56206618017886,0.025941279,0.026615389,87.680275,0.02678131,12.125021,0.034981474,396.95187,0.03700659,14.089678,16.696323,12.670469,1.6213261,1.1408013,0,,,,0,1.0,0.06888889,0.011396886,0.0114017455,0.011405034,0.011408262,2.0792964,2.0798962,2.0804849,-9.632168,-9.634946,-9.637673,-5.7356486,-5.737303,-5.738927
4667836363565989120,55.03513536747006,-67.39901254142404,0.44316822,0.51281667,106.86018,0.43787384,-331.03836,0.654375,499.64502,0.7242561,20.07103,21.70749,18.388159,2.1438234,1.1887661,0,,,,0,0.992,0.032575756,0.009269618,0.009319094,0.009357291,0.009395703,1.4864732,1.4925659,1.4986929,-6.7180533,-6.7455893,-6.7732797,-6.2851944,-6.310956,-6.3368626
4683897617110115200,6.482504988433097,-77.25279546754571,0.24859226,0.24950743,133.7194,0.27199635,2218.9846,0.3665861,326.44455,0.40407667,2.6807318,3.2956264,2.371489,0.9712747,3.6459582,0,23.085,0.0003,2018A&A...616A...7S,0,0.992,0.0906512,0.0074427035,0.0074621104,0.0074784243,0.0074939956,3.2693043,3.2764518,3.283274,-4.711014,-4.7213135,-4.731144,-4.7750483,-4.7854877,-4.7954516
4698037645878876800,31.86632145778327,-66.56822612915273,0.0129396785,0.0128296465,81.27838,0.015186255,1739.0659,0.01568228,368.0286,0.01700625,10.575351,11.740776,9.50428,1.3767715,1.1944972,1,-16.296328,0.6526628,2018A&A...616A...1G,1,1.0,0.22855912,0.0119935535,0.0119935535,0.012190784,0.012303417,2.9028513,2.950588,2.9778488,-7.3388157,-7.459501,-7.52842,-9.031089,-9.179603,-9.264415
4698424845771339520,25.75030396963025,-67.31295815760012,0.010806723,0.009853145,102.90778,0.01108138,-329.26434,0.013088989,-1018.50903,0.012755524,13.696558,13.942925,13.289191,1.1905675,1.049109,0,,,,0,1.0,0.821945,0.009715016,0.0097163925,0.0097174365,0.00971851,2.730076,2.7303696,2.7306714,-5.752799,-5.753417,-5.754053,-7.3389554,-7.339744,-7.3405557
4705628051386514304,16.02568403467347,-65.37498961991618,0.017051654,0.017706288,80.343666,0.019667704,-310.30753,0.023186015,-173.64934,0.023138754,12.447152,14.21399,11.18092,1.4936261,1.1828929,0,,,,0,1.0,0.14753921,0.012439518,0.012443348,0.0124462,0.01244949,3.9493036,3.950209,3.9512532,-6.6240115,-6.6255293,-6.627281,-9.765366,-9.767604,-9.770186
4719430087707860736,30.160435097325607,-55.96826051259185,0.025615338,0.028624827,121.70845,0.031887542,113.39499,0.031165347,-69.559166,0.037995238,10.557133,12.121607,9.335875,1.4679917,1.0814393,1,1.559,2.037,2013AJ....146..134K,0,1.0,0.1033066,0.008211402,0.008214112,0.008216358,0.00821857,1.0581338,1.0584232,1.0587081,-4.1483703,-4.149504,-4.150621,-7.0102086,-7.012125,-7.0140123
4721111481504887040,43.10219643138415,-63.676991712882106,0.02685896,0.027183436,85.116844,0.027555823,979.97797,0.038731124,634.3819,0.03796256,10.325339,11.642521,9.18859,1.4148294,1.0456504,0,34.906,0.0019,2018A&A...616A...7S,0,1.0,0.17060846,0.011740044,0.011745096,0.011748893,0.01175252,1.7764404,1.7770146,1.7775633,-7.567756,-7.570203,-7.57254,-8.804579,-8.807425,-8.810144
4722111590409480064,49.45525439342999,-62.572432544470445,0.040125452,0.045748863,83.02397,0.043765128,1337.5304,0.050653055,649.8398,0.07054606,5.344616,5.674381,4.8397856,1.2053652,0.9787096,0,12.212372,0.17169757,2018A&A...616A...1G,1,1.0,0.1977874,0.012029474,0.012037476,0.012043576,0.012050107,1.291487,1.2921414,1.2928421,-8.0743885,-8.07848,-8.082861,-8.833863,-8.83834,-8.843132
4722135642226902656,49.56622620807744,-62.5034842270098,0.05979171,0.05982028,83.060646,0.060815644,1331.0271,0.07289678,647.7254,0.08307062,5.0796084,5.3797417,4.594065,1.2083759,1.2022415,0,12.013624,0.32024968,2018A&A...616A...1G,1,1.0,0.10446128,0.012018829,0.012031339,0.012040305,0.012049056,1.2729607,1.2739092,1.2748351,-8.072651,-8.078667,-8.084538,-8.829779,-8.836359,-8.842781
4725889546721486976,39.14027962211789,-59.46617247284098,0.02851075,0.028164033,99.52313,0.03165347,575.20685,0.035757042,457.64078,0.035917807,12.611962,14.690452,11.273849,1.5505577,1.4528087,0,112.859,22.646,2017AJ....153...75K,0,1.0,0.08316498,0.009785759,0.009785759,0.010046379,0.010050104,1.1255132,1.1554884,1.1559169,-5.7868085,-5.9409256,-5.9431286,-7.8107076,-8.018726,-8.0217
4733113441195646592,54.73403875235281,-52.568615867333605,0.016597362,0.020564673,81.610405,0.01974659,145.2572,0.020976787,224.69786,0.026740208,12.777951,14.614522,11.498851,1.5008733,1.2286727,0,38.428,2.182,2017AJ....153...75K,0,1.0,0.12573546,0.012246538,0.012250363,0.012253116,0.012256062,-0.83927387,-0.83946246,-0.8396643,-7.846594,-7.848357,-7.850244,-9.370058,-9.372164,-9.374416
4736655036868019072,53.56719574134565,-49.89008390582608,0.04644137,0.05208889,112.60996,0.0557216,2360.5923,0.05702581,483.1275,0.08104918,15.837138,19.476444,14.289389,1.7764968,1.004608,0,71.4,3.0,2009ApJ...705.1416R,0,1.0,0.12779582,0.008870228,0.0088758245,0.008880132,0.00888448,-0.9203377,-0.9207843,-0.9212352,-5.439286,-5.441926,-5.4445906,-6.95323,-6.9566045,-6.960011
4741883764414703232,42.539712986926446,-53.13673320472705,0.012578792,0.01405435,75.72081,0.015200389,-114.4478,0.015785577,503.21848,0.018325,9.801348,10.956002,8.730087,1.3794411,1.1691872,0,-4.547683,0.23018259,2018A&A...616A...1G,1,1.0,0.11978175,0.012937834,0.012937834,0.013205338,0.013208707,0.111023374,0.11331891,0.11334782,-7.240721,-7.390432,-7.392317,-10.721341,-10.943018,-10.945809
4752399493622045696,43.77198593477078,-47.01672835622661,0.15466104,0.16697203,205.42508,0.18571998,1012.4447,0.18216792,-554.0308,0.24066855,18.598427,21.753365,16.880054,2.0887594,1.1210604,1,,,,0,1.0,0.034166668,0.0048580864,0.0048633395,0.004867748,0.0048721293,-0.41349882,-0.41387364,-0.41424617,-2.494912,-2.4971735,-2.4994211,-4.1540947,-4.1578603,-4.161603
4763897739549071744,76.44711331099732,-57.553300885193075,0.013479898,0.016424099,85.53009,0.015013209,-32.62848,0.0169235,119.50835,0.019282551,8.285325,9.152507,7.3733926,1.3012397,1.0808007,0,-0.87693113,0.16309991,2018A&A...616A...1G,1,1.0,0.08498228,0.011687032,0.011689761,0.011691871,0.011693888,-0.6330987,-0.63321304,-0.6333223,-9.354848,-9.356537,-9.3581505,-6.9811544,-6.9824147,-6.983619
4763906879239461632,76.3774682786158,-57.47218051585344,0.0752583,0.06560117,85.52329,0.07553504,-31.902847,0.09412759,117.94036,0.08250347,4.550013,4.8318477,4.1229744,1.1831913,0.85200065,0,-1.1451194,0.22226977,2018A&A...616A...1G,1,1.0,0.08125,0.01166646,0.011681563,0.011691692,0.01170185,-0.64781857,-0.6483803,-0.6489436,-9.341604,-9.349705,-9.357827,-6.983815,-6.989871,-6.9959435
4776266794388393472,73.38100536092082,-55.8599651712478,0.014721607,0.016903829,90.1675,0.016622616,126.14334,0.020289317,76.77078,0.02332494,9.915909,11.294135,8.755026,1.4299982,1.1073914,1,25.613,3.493,2017AJ....153...75K,0,1.0,0.11564694,0.011086193,0.011089057,0.011091541,0.011271248,-0.86566865,-0.8658625,-0.87989134,-8.629074,-8.631006,-8.770847,-6.910636,-6.9121833,-7.024176
4776266798684508928,73.37843024194483,-55.858486559127094,0.018016685,0.02042555,90.14673,0.020926774,146.19458,0.023093993,69.540665,0.028462367,10.738495,12.33442,9.505286,1.4774376,1.215279,4,31.585,3.553,2017AJ....153...75K,0,1.0,0.16627419,0.011087195,0.0110904435,0.011093657,0.011357337,-0.86600137,-0.86625236,-0.88684183,-8.629932,-8.632433,-8.837613,-6.9117475,-6.91375,-7.0780797
4780100658292046592,62.61100025779547,-53.61299677064624,0.02012137,0.020439873,140.69606,0.021376973,-825.1794,0.024030428,-2415.5776,0.026909515,11.902864,13.809194,10.605541,1.5156997,1.2592598,0,,,,0,1.0,0.22600709,0.0071050557,0.007106381,0.0071074534,0.0071085086,-0.6079249,-0.60801655,-0.60810685,-4.980184,-4.9809356,-4.981675,-5.0327773,-5.0335364,-5.034284
4780166972587269120,63.9929255161337,-53.30804447302178,0.013525238,0.013547521,76.663795,0.014609198,784.52875,0.016535902,396.6953,0.018028792,7.2427826,7.850983,6.4984865,1.2496489,0.92003185,0,-23.085075,0.15157323,2018A&A...616A...1G,1,1.0,0.12025284,0.013038246,0.013041446,0.013043936,0.013046446,-1.2448405,-1.2450782,-1.2453178,-9.23851,-9.240274,-9.242052,-9.120287,-9.122028,-9.123783
4780294722094459904,62.32307888770163,-53.371095634313306,0.015818108,0.016804645,66.07052,0.017207395,1046.236,0.019194031,584.16595,0.022748929,10.683944,12.079173,9.517747,1.4328465,1.3710715,1,36.9,10.0,1996AJ....112.2799H,0,1.0,0.26565054,0.015125813,0.015131743,0.015135754,0.015139635,-1.3378644,-1.338219,-1.3385621,-10.555406,-10.558204,-10.56091,-10.75933,-10.762181,-10.76494
4810594479418041856,77.9599373502188,-45.0438126993602,0.015058955,0.016367842,254.1986,0.016842743,6491.223,0.018412089,-5708.6143,0.020839408,8.063552,9.086244,7.059598,1.3439342,1.1701684,0,244.98715,0.18186499,2018A&A...616A...1G,1,1.0,0.29529703,0.0039334926,0.0039338414,0.0039511826,0.003967929,-1.0592589,-1.0639284,-1.0684377,-3.0021594,-3.0153935,-3.0281742,-2.3108692,-2.3210561,-2.3308938
4833654227548585856,53.756624557323974,-48.41777462792747,0.014252698,0.017271277,73.51988,0.016360268,404.44073,0.018321827,307.4984,0.023471927,8.020994,8.802591,7.159848,1.2834462,1.0094687,0,21.438957,0.14373803,2018A&A...616A...1G,1,1.0,0.079141736,0.013594947,0.013599282,0.013602898,0.013894292,-1.7291969,-1.7296568,-1.7667085,-8.199975,-8.202155,-8.377857,-10.710311,-10.71316,-10.94265
4846689899968623744,53.23079051788499,-44.701350214389144,0.012552485,0.013256213,91.147675,0.014975108,-311.49338,0.01678837,133.94624,0.019296892,10.390617,11.721791,9.25233,1.413769,1.1507744,1,22.801,0.0016,2018A&A...616A...7S,0,1.0,0.13558769,0.010966894,0.010969242,0.010971208,0.01097317,-1.9780389,-1.9783936,-1.9787474,-6.235817,-6.2369347,-6.23805,-8.804897,-8.806476,-8.80805
4847957293278177024,50.00034361894219,-43.06655252783423,0.06373573,0.06499741,165.52422,0.07836173,3035.0173,0.0812309,726.9645,0.101254486,4.063915,4.440891,3.5082927,1.2146823,1.976701,0,87.90039,0.43286318,2018A&A...616A...1G,1,1.0,0.10962998,0.006034315,0.0060385033,0.006041276,0.006044076,-1.1122825,-1.1127932,-1.1133089,-3.1822407,-3.183702,-3.1851773,-5.0099597,-5.01226,-5.0145826
4848140361962951552,54.00339387736301,-44.51436231604776,0.026093582,0.027700465,272.16153,0.031645775,745.65436,0.03492798,-373.32327,0.038019042,10.995456,13.281103,9.615727,1.5883918,1.1922306,8,,,,0,1.0,0.11205387,0.0036733046,0.0036739653,0.0036744962,0.0037250826,-0.6895514,-0.6896511,-0.6991454,-2.1060908,-2.1063952,-2.1353936,-2.9303448,-2.9307685,-2.9711158
4860376345833699840,54.898570206777336,-35.42759363988114,0.037494194,0.043565564,155.5982,0.052201733,309.00104,0.049672123,269.05844,0.06412824,15.439572,18.944666,13.887415,1.7869624,0.9987006,1,7.43,0.72,2016ApJS..225...10F,0,1.0,0.072222225,0.0064219004,0.0064246254,0.0064268834,0.0064290836,-2.1042485,-2.104988,-2.1057086,-3.1996891,-3.200814,-3.2019095,-5.158482,-5.1602955,-5.1620617
4884761177275202176,66.63566693368529,-30.802598323056248,0.016665375,0.019900374,74.86337,0.023076449,-67.03104,0.022165883,-468.69244,0.02845034,12.451043,14.289796,11.163345,1.5114746,1.2083122,0,,,,0,1.0,0.10027778,0.013347872,0.013353271,0.013357404,0.013361581,-6.1376863,-6.139586,-6.1415057,-7.544011,-7.5463457,-7.5487056,-9.150222,-9.153053,-9.155916
4894945708668731264,69.75363653878574,-23.88637247111139,0.1821811,0.27695718,80.72663,0.3582171,-113.216324,0.24353965,-152.85658,0.37767857,19.54434,21.207972,17.936485,2.007458,1.1660544,0,,,,0,1.0,0.01904762,0.0122576915,0.012328763,0.0123827355,0.012437922,-7.036395,-7.067199,-7.0986958,-6.506205,-6.534688,-6.5638113,-7.7560835,-7.790038,-7.824756
4896480390678599168,66.04804319730742,-23.943154274248094,0.010407399,0.01766438,64.86958,0.02477341,-30.815851,0.01455167,56.54924,0.02412706,10.997837,12.346643,9.848423,1.4227104,1.4744378,1,5.172,1.309,2017AJ....153...75K,0,1.0,0.06520775,0.015403194,0.015409765,0.015415343,0.015421317,-8.529921,-8.533009,-8.536315,-7.5716977,-7.5744386,-7.577374,-10.361984,-10.365735,-10.369752
4900108950849461248,5.0356095474274705,-64.86961713712722,0.11317258,0.117074765,116.18258,0.13336171,1706.7468,0.16225848,1164.9595,0.1561395,4.07351,4.369477,3.6002007,1.203115,3.2111413,0,9.28,0.0003,2018A&A...616A...7S,0,1.0,0.096660055,0.008585167,0.008598236,0.008608423,0.008617795,3.286796,3.2906902,3.294273,-4.1600757,-4.1650043,-4.169539,-6.7690773,-6.7770967,-6.7844753
4911306239828325632,24.951317415506175,-56.19325138476668,0.02694898,0.031159978,122.10881,0.036529314,262.61493,0.032002505,14.961301,0.03570043,5.5083017,5.9569917,4.886207,1.2262607,1.2739952,0,21.585934,0.1612856,2018A&A...616A...1G,1,1.0,0.2050147,0.008183456,0.008187119,0.008189593,0.008192103,1.3863862,1.386805,1.3872302,-3.8956695,-3.8968468,-3.8980412,-7.0661592,-7.0682945,-7.0704613
4911306239828325760,24.950656623757837,-56.19640006625107,0.024689367,0.024869077,122.00347,0.03193793,309.22983,0.02864282,10.815267,0.031780697,5.6254873,6.089998,4.9957995,1.22456,1.2156,0,20.138344,0.1567026,2018A&A...616A...1G,1,1.0,0.12975733,0.007984304,0.007984304,0.008195659,0.00819819,1.3523519,1.3881506,1.388579,-3.79941,-3.8999858,-3.9011896,-6.890917,-7.073329,-7.0755124
4937000898856154624,32.62406949532682,-50.820823199984886,0.123648584,0.16940248,92.61606,0.15740973,2168.886,0.14741921,710.8477,0.22197476,13.0888405,,,,4.4071383,61,,,,0,0.992,,0.010751615,0.010778919,0.01079643,0.010814014,0.5214189,0.52226603,0.52311665,-5.0406885,-5.0488772,-5.0571003,-9.513394,-9.52885,-9.544369
4937000898856156288,32.62294594706244,-50.82090583925884,0.035921752,0.04082425,92.92514,0.04607932,2125.4163,0.047867194,637.97504,0.061558302,5.893562,6.3114066,5.297973,1.2220806,1.6669345,0,55.226982,0.1798324,2018A&A...616A...1G,1,1.0,0.11765873,0.010748398,0.010756136,0.010761134,0.010766603,0.5204219,0.52066374,0.5209283,-5.0299582,-5.0322957,-5.034853,-9.49332,-9.497732,-9.502559
4946938113149426944,38.59437994852723,-43.797656906533284,0.027037933,0.030789455,86.61238,0.03549785,57.51591,0.032226857,-293.47375,0.036198452,8.196382,9.175138,7.1962285,1.3519018,2.2607906,0,24.285496,7.458657,2018A&A...616A...1G,1,1.0,0.042297978,0.0115341,0.011540704,0.01154534,0.011549884,-1.0312412,-1.0316554,-1.0320615,-5.061033,-5.0630655,-5.065058,-10.320385,-10.324531,-10.328594
4947513157730843136,41.29488660260175,-43.74395570978885,0.018364927,0.021999288,90.17717,0.024988465,32.032154,0.021304665,-387.79825,0.027587816,11.048344,12.612056,9.831223,1.4631821,1.1959121,0,28.327,0.0023,2018A&A...616A...7S,0,1.0,0.12285353,0.011081357,0.01108623,0.011089356,0.011092594,-1.2379444,-1.2382934,-1.238655,-5.103813,-5.1052523,-5.106743,-9.763354,-9.766107,-9.768958
4960651016012601856,24.841366809333778,-39.60350836178757,0.02320841,0.02822923,114.604034,0.040204506,143.63432,0.02754986,-228.78429,0.0323536,12.568368,14.691125,11.223761,1.554946,1.6810843,0,29.251,3.457,2017AJ....153...75K,0,1.0,0.05627918,0.0087184245,0.008722723,0.008725656,0.0087285265,-0.11036955,-0.11040665,-0.11044297,-2.3960338,-2.3968394,-2.397628,-8.386462,-8.389281,-8.392041
4971496564348436352,33.477411887361406,-32.04360677639304,0.020619458,0.02411185,78.11681,0.033007383,757.6713,0.032329436,-532.0332,0.034118876,9.404842,10.554232,8.331665,1.3826536,1.0763485,0,43.894966,0.5516805,2018A&A...616A...1G,1,1.0,0.07689815,0.012788333,0.012796056,0.01280124,0.012806567,-2.437438,-2.4384255,-2.4394403,-3.2625265,-3.2638483,-3.2652066,-12.130699,-12.135614,-12.140664
4971869092631523200,34.1498241917288,-30.96765178517003,0.02330215,0.025427796,74.63846,0.04041204,684.06586,0.040824033,246.53839,0.039076246,11.742346,13.404648,10.49483,1.4849328,1.5084537,0,,,,0,1.0,0.023376623,0.013380815,0.013390871,0.013398509,0.013405945,-2.817473,-2.8190799,-2.8206449,-3.3189735,-3.3208666,-3.3227098,-12.6634,-12.670622,-12.677655
4994877094997259264,0.5484242194982256,-43.16843961826971,0.014965798,0.013544389,120.01427,0.021522488,613.7853,0.018288197,-686.98926,0.01745327,12.895188,13.002297,12.692817,1.16427,1.1379193,0,-58.8,10.8,2006A&A...447..173P,0,1.0,0.55719596,0.008329004,0.008330803,0.008332423,0.008333964,2.3734012,2.3738623,2.3743014,-1.2811933,-1.2814422,-1.2816793,-7.882119,-7.883651,-7.8851094
4999067471248893952,10.855453981100336,-41.29537352681517,0.01893756,0.02121149,97.66081,0.03226839,-488.4871,0.022231419,-582.31384,0.024112476,11.5579195,13.249519,10.305014,1.4873661,1.3698524,1,-150.432,52.884,2017AJ....153...75K,0,1.0,0.09624519,0.010231217,0.010235903,0.010239291,0.010242464,1.5888433,1.5893692,1.5898618,-1.9582955,-1.9589435,-1.9595506,-9.920402,-9.923685,-9.92676
5020179503252128768,31.449610334078532,-30.17617825921,0.017156547,0.018917255,106.60957,0.027331987,-525.1906,0.029572725,103.98124,0.026675195,11.050699,12.439058,9.891173,1.4265732,1.2542118,0,36.9,10.0,1996AJ....112.2799H,0,1.0,0.105844475,0.009374673,0.009378249,0.009381118,0.009684112,-1.7933393,-1.7938879,-1.8518274,-1.9855142,-1.9861215,-2.0502698,-8.988504,-8.991255,-9.281657
5032683355641241472,14.622927124027411,-27.858385088201203,0.29576656,0.33962542,84.97896,0.46147266,1298.5225,0.37030783,-299.50146,0.5332437,10.572564,12.0326805,9.384145,1.4466895,17.007895,1,14.4,1.1,2006AstL...32..759G,0,1.0,0.064920634,0.011629494,0.011705308,0.011768106,0.011830912,-0.18498638,-0.18597883,-0.18697138,-0.30019763,-0.30180818,-0.3034189,-11.699996,-11.762765,-11.825542
5044297634405581696,45.523321427087616,-39.8506160871847,0.017106395,0.017922798,70.042946,0.023471314,-546.46136,0.019964015,-644.2162,0.022219446,13.990478,16.12391,12.653786,1.543391,1.2560314,0,,,,0,1.0,0.31090188,0.014265845,0.014272237,0.014276956,0.0142817665,-2.8251064,-2.8260405,-2.8269925,-6.5161614,-6.5183163,-6.520512,-12.379627,-12.38372,-12.387893
5046323965616929792,48.13118384752778,-38.085680838985176,0.018258825,0.02197285,69.387474,0.027599871,1263.0161,0.02295895,732.8575,0.032369535,10.51338,11.718703,9.420837,1.3903741,0.98409194,1,59.72607,0.4880324,2018A&A...616A...1G,1,1.0,0.118584655,0.014398848,0.014406219,0.014411995,0.014417477,-3.490957,-3.4923568,-3.4936852,-6.654607,-6.657275,-6.659807,-12.290996,-12.295924,-12.300601
5047423236725995136,46.54737320915348,-36.800989381416464,0.0379024,0.044842508,75.41841,0.057961263,-172.16539,0.049657423,-669.2439,0.057584766,15.993678,19.533905,14.460168,1.7561076,1.0157799,0,11.44,0.19,2010ApJ...723..684B,0,1.0,0.12878788,0.013236139,0.013249332,0.013258847,0.013268825,-3.287086,-3.2894466,-3.2919219,-5.7493377,-5.7534666,-5.7577963,-11.475408,-11.483648,-11.4922905
5052876333365036928,44.36088479989624,-31.096292745521065,0.20827232,0.33329615,102.69926,0.4758745,623.3875,0.2708357,346.37723,0.44932467,19.913662,21.318203,18.244032,2.1580377,1.1616254,0,,,,0,0.984,0.039444443,0.00963527,0.009695039,0.009736057,0.009779041,-2.9728467,-2.9854248,-2.9986048,-3.3895931,-3.4039342,-3.418962,-8.582926,-8.61924,-8.657292
5053399803976245760,49.72741837524085,-34.357935616760344,1.3924052,1.5507144,70.98123,1.8484838,390.31018,1.811076,32.244823,2.111626,20.970524,21.47957,19.276514,2.457406,1.2745929,1,,,,0,0.942,0.15011618,0.013267881,0.013748664,0.014098363,0.014498692,-4.2121634,-4.3193,-4.4419484,-6.022884,-6.1760764,-6.3514485,-11.619308,-11.914846,-12.253173
5055805741577757824,52.87633565748463,-30.71257633526702,0.03082132,0.04214625,79.946846,0.055602875,51.869373,0.040786304,-403.08453,0.05539231,15.628402,19.028793,14.108879,1.7378098,1.0410969,0,19.0,2.0,2015ApJS..220...18B,0,1.0,0.06666667,0.012488257,0.012499455,0.012507824,0.01251604,-4.751118,-4.754299,-4.757422,-5.37542,-5.3790193,-5.3825526,-10.23563,-10.242483,-10.249211
5059348952161258624,48.020701120552644,-28.98487006133274,0.054787677,0.08570472,71.4337,0.13195507,359.5647,0.08196032,619.18585,0.117282845,3.8014393,4.082066,3.3602977,1.1919692,2.5998335,0,-17.52012,0.73277515,2018A&A...616A...1G,1,1.0,0.05260943,0.013937423,0.013971402,0.013998193,0.014022796,-5.108303,-5.1180987,-5.1270943,-5.059565,-5.069267,-5.0781765,-11.979404,-12.002375,-12.02347
5059349158319689344,48.019242438399225,-28.984121178116506,0.02992993,0.05479547,71.008896,0.08736323,343.69952,0.046431676,635.8945,0.0698526,6.634122,7.1056385,5.993546,1.2290959,2.8498602,0,-23.586699,19.134628,2018A&A...616A...1G,1,1.0,0.14037338,0.014045423,0.014065286,0.01408141,0.014099249,-5.142598,-5.148494,-5.155016,-5.0932355,-5.0990744,-5.1055336,-12.060054,-12.073879,-12.089175
5062273240775788416,39.96417378346193,-34.14005671978969,0.008907363,0.012831621,92.00283,0.017503658,535.7992,0.0104495175,-1665.1227,0.017380299,10.681553,11.997281,9.546111,1.4136746,1.0766189,0,,,,0,1.0,0.296924,0.010864674,0.010867199,0.0108692655,0.010871268,-2.4734762,-2.4739466,-2.4744022,-3.7193472,-3.7200549,-3.72074,-9.906784,-9.9086685,-9.910494
5079067147013772288,43.66648548412693,-22.266581909507593,0.016578963,0.02230622,70.04028,0.026404543,383.8342,0.02366494,-73.64316,0.026211167,11.748698,13.199437,10.563382,1.4447393,1.3151368,0,,,,0,1.0,0.020168068,0.014263777,0.014272146,0.014277741,0.01428317,-5.873053,-5.8753552,-5.877589,-3.3754494,-3.3767726,-3.3780565,-12.562156,-12.5670805,-12.571858
